,id,price_x,grade_x,date_x,yr_built_x,yr_renovated_x,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5,renovated,price_y,view_x,sqft_living,sqft_lot,bedrooms,bathrooms,price,date_y,yr_renovated_y,yr_built_y,condition,grade_y,view_y,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
8590,2624049050,338000.0,4,2015-02-13,1919,,0,0,0,0,0,0,338000.0,NONE,1470,5566,1,2,338000.0,2/13/2015,,1919,4,4,NONE,,98118,47.5348,-122.26899999999999,,NONE,Good,7 Average,98118
8591,1862400226,505000.0,4,2015-03-11,1942,,0,0,0,0,0,0,505000.0,NONE,1070,8130,1,2,505000.0,3/11/2015,,1942,3,4,NONE,NO,98117,47.696999999999996,-122.37,NO,NONE,Average,7 Average,98117
8592,4046700140,340000.0,4,2014-10-02,1979,,0,0,0,0,0,0,340000.0,NONE,1680,15084,3,5,340000.0,10/2/2014,,1979,4,4,NONE,NO,98014,47.6895,-121.912,NO,NONE,Good,7 Average,98014
8593,3066410810,678000.0,6,2014-08-22,1990,,0,1,0,0,0,0,678000.0,NONE,2730,10675,2,7,678000.0,8/22/2014,,1990,3,6,NONE,NO,98074,47.6289,-122.042,NO,NONE,Average,9 Better,98074
8594,2648500030,112000.0,3,2014-07-25,1963,,0,0,0,0,0,0,112000.0,NONE,1080,3230,0,2,112000.0,7/25/2014,,1963,3,3,NONE,NO,98002,47.3075,-122.21700000000001,NO,NONE,Average,6 Low Average,98002
8595,4167100240,252000.0,3,2015-03-10,1925,,1,0,0,0,0,0,252000.0,NONE,1440,16819,2,5,252000.0,3/10/2015,,1925,4,3,NONE,NO,98023,47.3318,-122.37299999999999,NO,NONE,Good,6 Low Average,98023
8596,2460700030,335000.0,4,2014-06-04,1979,,0,0,0,0,0,0,335000.0,NONE,2540,7210,3,9,335000.0,6/4/2014,,1979,4,4,NONE,NO,98058,47.4601,-122.165,NO,NONE,Good,7 Average,98058
8597,682000030,610000.0,5,2014-07-03,1955,,0,0,0,0,0,0,610000.0,NONE,2300,13418,2,6,610000.0,7/3/2014,,1955,3,5,NONE,NO,98004,47.6075,-122.2,NO,NONE,Average,8 Good,98004
8598,9211500560,245000.0,4,2014-10-28,1979,,0,0,0,0,0,0,245000.0,NONE,1690,6790,2,6,245000.0,10/28/2014,,1979,3,4,NONE,NO,98023,47.2981,-122.38,NO,NONE,Average,7 Average,98023
8599,3211800140,493500.0,5,2015-02-05,1972,,0,0,0,0,0,0,493500.0,NONE,1800,16026,2,5,493500.0,2/5/2015,,1972,3,5,NONE,,98008,47.5815,-122.12100000000001,,NONE,Average,8 Good,98008
8600,2193340260,596500.0,5,2015-01-07,1986,,0,1,0,0,0,0,596500.0,NONE,1770,8505,3,7,596500.0,1/7/2015,,1986,3,5,NONE,NO,98052,47.6904,-122.102,NO,NONE,Average,8 Good,98052
8601,3419600125,245000.0,3,2014-07-01,1907,,1,0,0,0,0,0,245000.0,NONE,1190,4072,2,6,245000.0,7/1/2014,,1907,5,3,NONE,NO,98118,47.5276,-122.274,NO,NONE,Very Good,6 Low Average,98118
8602,1357300240,333500.0,4,2014-10-27,1977,,0,0,0,0,0,0,333500.0,NONE,1320,7200,2,5,333500.0,10/27/2014,,1977,4,4,NONE,NO,98028,47.7341,-122.23700000000001,NO,NONE,Good,7 Average,98028
8603,3876820140,373000.0,4,2014-11-10,1976,,0,0,0,0,0,0,373000.0,NONE,1290,8974,2,2,373000.0,11/10/2014,,1976,5,4,NONE,NO,98072,47.74,-122.17299999999999,NO,NONE,Very Good,7 Average,98072
8604,2291400350,317000.0,4,2014-08-26,2007,,0,0,0,1,0,0,317000.0,NONE,1358,1204,2,7,317000.0,8/26/2014,,2007,3,4,NONE,NO,98133,47.7054,-122.346,NO,NONE,Average,7 Average,98133
8605,9834200390,670000.0,4,2015-05-12,1914,,1,0,0,0,0,0,670000.0,NONE,1220,4080,2,4,670000.0,5/12/2015,,1914,5,4,NONE,NO,98144,47.5746,-122.289,NO,NONE,Very Good,7 Average,98144
8606,3438500796,310000.0,3,2015-04-30,1983,,0,0,0,0,0,0,310000.0,NONE,1060,6954,2,4,310000.0,4/30/2015,,1983,4,3,NONE,NO,98106,47.5497,-122.355,NO,NONE,Good,6 Low Average,98106
8607,339600070,408000.0,4,2014-07-21,1987,,0,1,0,0,0,0,408000.0,NONE,1640,3440,2,6,408000.0,7/21/2014,,1987,3,4,NONE,NO,98052,47.6829,-122.09700000000001,NO,NONE,Average,7 Average,98052
8608,8665900070,460000.0,5,2015-01-23,1957,,0,0,0,0,0,0,460000.0,NONE,2860,15054,3,7,460000.0,1/23/2015,,1957,3,5,NONE,,98155,47.7655,-122.3,,NONE,Average,8 Good,98155
8609,9282800075,339000.0,4,2015-03-17,1952,,0,0,0,0,0,0,339000.0,NONE,1740,6000,3,8,339000.0,3/17/2015,,1952,4,4,NONE,NO,98178,47.5026,-122.236,NO,NONE,Good,7 Average,98178
8610,809002675,660000.0,4,2015-04-13,1909,,0,0,0,0,0,0,660000.0,NONE,1140,6000,2,6,660000.0,4/13/2015,,1909,3,4,NONE,NO,98109,47.637,-122.355,NO,NONE,Average,7 Average,98109
8611,6305900350,449950.0,6,2015-04-22,1990,,0,1,0,0,0,0,449950.0,NONE,3290,10783,3,10,449950.0,4/22/2015,,1990,3,6,NONE,NO,98031,47.3904,-122.178,NO,NONE,Average,9 Better,98031
8612,1180002075,235000.0,4,2014-08-25,1930,,0,0,0,0,0,0,235000.0,NONE,1210,6000,2,2,235000.0,8/25/2014,,1930,3,4,NONE,NO,98178,47.4984,-122.22399999999999,NO,NONE,Average,7 Average,98178
8613,8682230400,428000.0,5,2014-05-07,2003,,0,0,0,0,0,0,428000.0,NONE,1350,3900,1,6,428000.0,5/7/2014,,2003,3,5,NONE,,98053,47.7094,-122.03,,NONE,Average,8 Good,98053
8614,9560800390,445000.0,5,2014-05-16,1984,,0,1,0,0,0,0,445000.0,NONE,1990,7340,2,7,445000.0,5/16/2014,,1984,3,5,NONE,,98072,47.7579,-122.141,,NONE,Average,8 Good,98072
8615,2558630350,462000.0,4,2015-03-21,1974,,0,0,0,0,0,0,462000.0,NONE,2060,6958,3,8,462000.0,3/21/2015,,1974,3,4,NONE,NO,98034,47.7251,-122.16799999999999,NO,NONE,Average,7 Average,98034
8616,4141400030,605000.0,5,2014-12-01,1967,,0,0,0,0,0,0,605000.0,NONE,2250,10108,3,5,605000.0,12/1/2014,,1967,4,5,NONE,NO,98008,47.5922,-122.118,NO,NONE,Good,8 Good,98008
8617,8570900162,193500.0,4,2014-10-16,1946,1995.0,0,0,0,0,0,1,193500.0,NONE,950,15996,1,2,193500.0,10/16/2014,1995.0,1946,4,4,NONE,,98045,47.4987,-121.787,,NONE,Good,7 Average,98045
8618,6837820030,389950.0,6,2014-05-22,1991,,0,1,0,0,0,0,389950.0,NONE,3140,8060,3,8,389950.0,5/22/2014,,1991,3,6,NONE,NO,98023,47.3091,-122.34299999999999,NO,NONE,Average,9 Better,98023
8619,7312400030,442000.0,4,2015-01-30,1918,,0,0,0,0,0,0,442000.0,AVERAGE,1410,5000,1,2,442000.0,1/30/2015,,1918,4,4,3.0,NO,98126,47.5531,-122.37899999999999,NO,AVERAGE,Good,7 Average,98126
8620,7889000125,235000.0,4,2015-03-19,1958,,0,0,0,0,0,0,235000.0,NONE,1864,6978,2,2,235000.0,3/19/2015,,1958,4,4,NONE,NO,98002,47.285,-122.206,NO,NONE,Good,7 Average,98002
8621,5101402276,495000.0,5,2014-12-17,1959,,0,0,0,0,0,0,495000.0,AVERAGE,1930,6720,3,5,495000.0,12/17/2014,,1959,3,5,3.0,NO,98115,47.6935,-122.31200000000001,NO,AVERAGE,Average,8 Good,98115
8622,1621069045,600000.0,7,2015-01-05,2007,,0,1,0,0,0,0,600000.0,NONE,3870,50965,3,8,600000.0,1/5/2015,,2007,3,7,NONE,NO,98010,47.3109,-122.045,NO,NONE,Average,10 Very Good,98010
8623,7522600030,251000.0,4,2014-08-26,1967,,0,0,0,0,0,0,251000.0,NONE,1300,8400,2,6,251000.0,8/26/2014,,1967,4,4,NONE,NO,98198,47.368,-122.315,NO,NONE,Good,7 Average,98198
8624,123059046,471000.0,5,2015-03-26,1978,,0,1,0,0,0,0,471000.0,NONE,3410,57063,3,7,471000.0,3/26/2015,,1978,4,5,NONE,NO,98059,47.505,-122.11,NO,NONE,Good,8 Good,98059
8625,5201000030,597000.0,5,2015-03-23,1995,,0,1,0,0,0,0,597000.0,NONE,2370,41338,3,8,597000.0,3/23/2015,,1995,3,5,NONE,NO,98077,47.7379,-122.052,NO,NONE,Average,8 Good,98077
8626,4019300030,357000.0,4,2014-10-13,1972,,0,0,0,0,0,0,357000.0,NONE,1250,17493,2,5,357000.0,10/13/2014,,1972,3,4,NONE,NO,98155,47.7613,-122.274,NO,NONE,Average,7 Average,98155
8627,8929000030,419990.0,5,2014-08-21,2014,,0,1,0,0,0,0,419990.0,NONE,1690,1689,2,8,419990.0,8/21/2014,,2014,3,5,NONE,NO,98029,47.5528,-121.999,NO,NONE,Average,8 Good,98029
8628,7327500270,445000.0,4,2014-09-25,1984,,0,0,0,0,0,0,445000.0,NONE,1190,13630,2,7,445000.0,9/25/2014,,1984,3,4,NONE,NO,98045,47.4813,-121.735,NO,NONE,Average,7 Average,98045
8629,8568010310,510000.0,6,2014-09-12,1995,,0,1,0,0,0,0,510000.0,NONE,2300,27566,2,8,510000.0,9/12/2014,,1995,3,6,NONE,NO,98019,47.7369,-121.96,NO,NONE,Average,9 Better,98019
8630,1126049105,330000.0,4,2014-05-27,1955,,0,0,0,0,0,0,330000.0,NONE,1360,13372,3,2,330000.0,5/27/2014,,1955,3,4,NONE,NO,98028,47.7622,-122.26299999999999,NO,NONE,Average,7 Average,98028
8631,3438501662,270000.0,3,2014-08-18,1942,,0,0,0,0,0,0,270000.0,NONE,1500,5605,2,2,270000.0,8/18/2014,,1942,5,3,NONE,NO,98106,47.5456,-122.359,NO,NONE,Very Good,6 Low Average,98106
8632,293000036,495000.0,4,2015-04-03,1941,,0,0,0,0,0,0,495000.0,NONE,1610,4770,3,6,495000.0,4/3/2015,,1941,4,4,NONE,NO,98126,47.5333,-122.381,NO,NONE,Good,7 Average,98126
8633,2648000071,225000.0,4,2015-03-06,1950,2001.0,0,1,0,0,0,1,225000.0,NONE,1420,10300,3,5,225000.0,3/6/2015,2001.0,1950,3,4,NONE,NO,98002,47.3121,-122.215,NO,NONE,Average,7 Average,98002
8634,2025701360,260000.0,4,2014-10-14,1991,,0,1,0,0,0,0,260000.0,NONE,1510,6095,2,8,260000.0,10/14/2014,,1991,4,4,NONE,NO,98038,47.3498,-122.037,NO,NONE,Good,7 Average,98038
8635,7787120260,471000.0,5,2014-06-09,1998,,0,1,0,0,0,0,471000.0,NONE,2330,9928,3,8,471000.0,6/9/2014,,1998,3,5,NONE,NO,98045,47.4836,-121.78299999999999,NO,NONE,Average,8 Good,98045
8636,4154305085,690000.0,5,2015-02-26,1919,1984.0,0,1,0,0,0,1,690000.0,AVERAGE,2690,4800,4,12,690000.0,2/26/2015,1984.0,1919,3,5,3.0,NO,98118,47.5592,-122.26899999999999,NO,AVERAGE,Average,8 Good,98118
8637,967000400,548000.0,4,2015-04-28,1937,,1,0,0,0,0,0,548000.0,NONE,1700,7200,4,4,548000.0,4/28/2015,,1937,3,4,NONE,NO,98011,47.7614,-122.20299999999999,NO,NONE,Average,7 Average,98011
8638,5101401816,505000.0,4,2014-07-26,1928,,0,0,0,0,0,0,505000.0,NONE,1020,5410,2,2,505000.0,7/26/2014,,1928,4,4,NONE,NO,98115,47.6924,-122.31,NO,NONE,Good,7 Average,98115
8639,3755000310,325000.0,4,2014-12-17,1966,,0,0,0,0,0,0,325000.0,NONE,1160,11799,2,2,325000.0,12/17/2014,,1966,3,4,NONE,NO,98034,47.7263,-122.229,NO,NONE,Average,7 Average,98034
8640,7300200400,682000.0,5,2014-11-05,1980,,0,1,0,0,0,0,682000.0,NONE,2450,34092,3,7,682000.0,11/5/2014,,1980,4,5,NONE,NO,98075,47.5751,-122.04899999999999,NO,NONE,Good,8 Good,98075
8641,1795920350,605000.0,5,2014-06-17,1985,,0,1,0,0,0,0,605000.0,NONE,2010,10760,2,7,605000.0,6/17/2014,,1985,3,5,NONE,NO,98052,47.7276,-122.103,NO,NONE,Average,8 Good,98052
8642,3530440140,276200.0,5,2015-05-05,1975,,0,0,0,0,0,0,276200.0,NONE,1370,4495,1,5,276200.0,5/5/2015,,1975,4,5,NONE,NO,98198,47.3794,-122.31700000000001,NO,NONE,Good,8 Good,98198
8643,6690500060,530000.0,4,2014-07-24,1906,,1,0,0,0,0,0,530000.0,NONE,1370,4040,2,2,530000.0,7/24/2014,,1906,3,4,NONE,NO,98103,47.6867,-122.354,NO,NONE,Average,7 Average,98103
8644,3568200060,245000.0,4,2014-09-02,1988,,0,0,0,0,0,0,245000.0,NONE,1990,9600,2,10,245000.0,9/2/2014,,1988,3,4,NONE,NO,98003,47.3499,-122.296,NO,NONE,Average,7 Average,98003
8645,3530200160,654950.0,6,2014-06-03,1987,,0,1,0,0,0,0,654950.0,NONE,2790,45902,3,8,654950.0,6/3/2014,,1987,3,6,NONE,NO,98077,47.7674,-122.086,NO,NONE,Average,9 Better,98077
8646,40000228,221900.0,3,2014-10-15,1939,,0,0,0,0,0,0,221900.0,NONE,780,6727,1,2,221900.0,10/15/2014,,1939,3,3,NONE,,98168,47.4733,-122.281,,NONE,Average,6 Low Average,98168
8647,3878900270,466000.0,5,2015-04-29,1926,,0,0,0,0,0,0,466000.0,AVERAGE,2240,4508,3,6,466000.0,4/29/2015,,1926,4,5,3.0,NO,98178,47.5096,-122.25,NO,AVERAGE,Good,8 Good,98178
8648,8029600400,383150.0,5,2015-02-13,2003,,0,0,0,0,0,0,383150.0,NONE,2210,6387,2,6,383150.0,2/13/2015,,2003,3,5,NONE,NO,98003,47.265,-122.302,NO,NONE,Average,8 Good,98003
8649,4083300510,657100.0,4,2014-05-05,1924,,0,0,0,0,0,0,657100.0,NONE,1390,4240,3,2,657100.0,5/5/2014,,1924,3,4,NONE,NO,98103,47.6596,-122.338,NO,NONE,Average,7 Average,98103
8650,1026069155,539000.0,5,2015-03-12,1988,,0,1,0,0,0,0,539000.0,NONE,1800,43995,2,6,539000.0,3/12/2015,,1988,3,5,NONE,NO,98077,47.7585,-122.022,NO,NONE,Average,8 Good,98077
8651,3298600340,400000.0,5,2014-09-05,1977,,0,0,0,0,0,0,400000.0,NONE,3320,15600,5,10,400000.0,9/5/2014,,1977,4,5,NONE,NO,98092,47.2983,-122.166,NO,NONE,Good,8 Good,98092
8652,1921059235,215000.0,3,2014-06-20,1931,,0,0,0,0,0,0,215000.0,NONE,1960,11600,3,8,215000.0,6/20/2014,,1931,5,3,NONE,NO,98002,47.2898,-122.22200000000001,NO,NONE,Very Good,6 Low Average,98002
8653,2887701420,489000.0,4,2014-11-24,1927,,0,0,0,0,0,0,489000.0,NONE,850,2850,1,2,489000.0,11/24/2014,,1927,4,4,NONE,NO,98115,47.6875,-122.309,NO,NONE,Good,7 Average,98115
8654,2553300270,649000.0,7,2014-11-05,1994,,0,1,0,0,0,0,649000.0,NONE,2980,12764,3,8,649000.0,11/5/2014,,1994,3,7,NONE,NO,98075,47.5857,-122.027,NO,NONE,Average,10 Very Good,98075
8655,6206100075,700000.0,5,2015-05-12,1953,,0,0,0,0,0,0,700000.0,NONE,1980,10800,3,5,700000.0,5/12/2015,,1953,4,5,NONE,NO,98005,47.5899,-122.17299999999999,NO,NONE,Good,8 Good,98005
8656,1397300055,268500.0,3,2014-05-20,1953,,0,0,0,0,0,0,268500.0,NONE,790,8424,1,2,268500.0,5/20/2014,,1953,4,3,NONE,NO,98133,47.7511,-122.352,NO,NONE,Good,6 Low Average,98133
8657,1357900060,515000.0,4,2014-06-10,1996,,0,1,0,0,0,0,515000.0,NONE,1800,5001,2,8,515000.0,6/10/2014,,1996,3,4,NONE,NO,98034,47.7126,-122.23100000000001,NO,NONE,Average,7 Average,98034
8658,9346700030,685000.0,6,2015-02-23,1978,,0,0,0,0,0,0,685000.0,NONE,2260,10800,3,6,685000.0,2/23/2015,,1978,3,6,NONE,NO,98007,47.6124,-122.15299999999999,NO,NONE,Average,9 Better,98007
8659,730000139,305000.0,4,2014-10-16,2006,,0,1,0,0,0,0,305000.0,NONE,800,2142,1,4,305000.0,10/16/2014,,2006,3,4,NONE,NO,98144,47.5917,-122.29700000000001,NO,NONE,Average,7 Average,98144
8660,8947250060,292500.0,4,2015-03-26,2006,,0,1,0,0,0,0,292500.0,NONE,1610,4568,3,8,292500.0,3/26/2015,,2006,3,4,NONE,,98001,47.3351,-122.289,,NONE,Average,7 Average,98001
8661,3293700496,270000.0,4,2014-08-14,1956,,0,0,0,0,0,0,270000.0,NONE,1850,7730,3,5,270000.0,8/14/2014,,1956,5,4,NONE,NO,98133,47.7481,-122.355,NO,NONE,Very Good,7 Average,98133
8662,3293700496,270000.0,4,2014-08-14,1956,,0,0,0,0,0,0,270000.0,NONE,1850,7730,3,5,450000.0,12/4/2014,,1956,5,4,NONE,,98133,47.7481,-122.355,,NONE,Very Good,7 Average,98133
8663,3293700496,270000.0,4,2014-08-14,1956,,0,0,0,0,0,0,450000.0,NONE,1850,7730,3,5,270000.0,8/14/2014,,1956,5,4,NONE,NO,98133,47.7481,-122.355,NO,NONE,Very Good,7 Average,98133
8664,3293700496,270000.0,4,2014-08-14,1956,,0,0,0,0,0,0,450000.0,NONE,1850,7730,3,5,450000.0,12/4/2014,,1956,5,4,NONE,,98133,47.7481,-122.355,,NONE,Very Good,7 Average,98133
8665,3293700496,450000.0,4,2014-12-04,1956,,0,0,0,0,0,0,270000.0,NONE,1850,7730,3,5,270000.0,8/14/2014,,1956,5,4,NONE,NO,98133,47.7481,-122.355,NO,NONE,Very Good,7 Average,98133
8666,3293700496,450000.0,4,2014-12-04,1956,,0,0,0,0,0,0,270000.0,NONE,1850,7730,3,5,450000.0,12/4/2014,,1956,5,4,NONE,,98133,47.7481,-122.355,,NONE,Very Good,7 Average,98133
8667,3293700496,450000.0,4,2014-12-04,1956,,0,0,0,0,0,0,450000.0,NONE,1850,7730,3,5,270000.0,8/14/2014,,1956,5,4,NONE,NO,98133,47.7481,-122.355,NO,NONE,Very Good,7 Average,98133
8668,3293700496,450000.0,4,2014-12-04,1956,,0,0,0,0,0,0,450000.0,NONE,1850,7730,3,5,450000.0,12/4/2014,,1956,5,4,NONE,,98133,47.7481,-122.355,,NONE,Very Good,7 Average,98133
8669,2921700060,535000.0,4,2014-10-27,1920,,1,0,0,0,0,0,535000.0,NONE,1920,6480,3,2,535000.0,10/27/2014,,1920,3,4,NONE,NO,98117,47.6897,-122.374,NO,NONE,Average,7 Average,98117
8670,3629870200,550000.0,5,2015-03-06,2000,,0,1,0,0,0,0,550000.0,NONE,1740,3082,2,8,550000.0,3/6/2015,,2000,3,5,NONE,NO,98029,47.5489,-122.006,NO,NONE,Average,8 Good,98029
8671,6909200335,457500.0,5,2014-06-24,1996,,0,1,0,0,0,0,457500.0,NONE,1430,2003,2,7,457500.0,6/24/2014,,1996,3,5,NONE,NO,98144,47.5908,-122.292,NO,NONE,Average,8 Good,98144
8672,8945100320,136500.0,3,2014-05-06,1962,,0,0,0,0,0,0,136500.0,NONE,1420,8580,2,4,136500.0,5/6/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8673,8945100320,136500.0,3,2014-05-06,1962,,0,0,0,0,0,0,136500.0,NONE,1420,8580,2,4,224097.0,10/8/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8674,8945100320,136500.0,3,2014-05-06,1962,,0,0,0,0,0,0,224097.0,NONE,1420,8580,2,4,136500.0,5/6/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8675,8945100320,136500.0,3,2014-05-06,1962,,0,0,0,0,0,0,224097.0,NONE,1420,8580,2,4,224097.0,10/8/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8676,8945100320,224097.0,3,2014-10-08,1962,,0,0,0,0,0,0,136500.0,NONE,1420,8580,2,4,136500.0,5/6/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8677,8945100320,224097.0,3,2014-10-08,1962,,0,0,0,0,0,0,136500.0,NONE,1420,8580,2,4,224097.0,10/8/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8678,8945100320,224097.0,3,2014-10-08,1962,,0,0,0,0,0,0,224097.0,NONE,1420,8580,2,4,136500.0,5/6/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8679,8945100320,224097.0,3,2014-10-08,1962,,0,0,0,0,0,0,224097.0,NONE,1420,8580,2,4,224097.0,10/8/2014,,1962,3,3,NONE,NO,98023,47.3076,-122.36200000000001,NO,NONE,Average,6 Low Average,98023
8680,6792200282,254000.0,4,2014-09-22,1994,,0,1,0,0,0,0,254000.0,NONE,1560,10608,2,8,254000.0,9/22/2014,,1994,3,4,NONE,NO,98042,47.3572,-122.161,NO,NONE,Average,7 Average,98042
8681,1471701170,335000.0,4,2014-06-11,1963,,0,0,0,0,0,0,335000.0,NONE,2030,13500,3,7,335000.0,6/11/2014,,1963,3,4,NONE,NO,98059,47.4596,-122.066,NO,NONE,Average,7 Average,98059
8682,8564850200,594950.0,6,2015-04-02,2012,,0,1,0,0,0,0,594950.0,NONE,3280,6553,4,8,594950.0,4/2/2015,,2012,3,6,NONE,NO,98045,47.475,-121.73700000000001,NO,NONE,Average,9 Better,98045
8683,1471610070,350000.0,5,2014-08-27,1983,,0,0,0,0,0,0,350000.0,NONE,1360,18123,2,5,350000.0,8/27/2014,,1983,3,5,NONE,NO,98045,47.4716,-121.756,NO,NONE,Average,8 Good,98045
8684,3384300160,169950.0,4,2014-09-16,1970,,0,0,0,0,0,0,169950.0,NONE,1180,9832,2,2,169950.0,9/16/2014,,1970,3,4,NONE,NO,98042,47.3845,-122.085,NO,NONE,Average,7 Average,98042
8685,6139800390,432500.0,5,2014-10-06,1979,,0,0,0,0,0,0,432500.0,NONE,1940,10800,2,8,432500.0,10/6/2014,,1979,3,5,NONE,,98077,47.7471,-122.075,,NONE,Average,8 Good,98077
8686,8819900270,440000.0,4,2014-05-20,1948,,0,1,0,0,0,0,440000.0,NONE,1300,4000,1,5,440000.0,5/20/2014,,1948,3,4,NONE,NO,98105,47.6687,-122.288,NO,NONE,Average,7 Average,98105
8687,8944290200,233703.0,4,2014-09-18,1985,,0,1,0,0,0,0,233703.0,NONE,1650,3788,2,7,233703.0,9/18/2014,,1985,3,4,NONE,NO,98031,47.3908,-122.167,NO,NONE,Average,7 Average,98031
8688,4057300030,310000.0,4,2014-11-14,1988,,0,1,0,0,0,0,310000.0,NONE,1140,3292,2,4,310000.0,11/14/2014,,1988,3,4,NONE,NO,98029,47.5701,-122.01700000000001,NO,NONE,Average,7 Average,98029
8689,179000505,257000.0,4,2014-10-24,1961,,0,0,0,0,0,0,257000.0,NONE,1800,9000,2,5,257000.0,10/24/2014,,1961,3,4,NONE,NO,98178,47.4932,-122.27799999999999,NO,NONE,Average,7 Average,98178
8690,1972200751,485000.0,5,2014-05-19,2004,,0,0,0,1,0,0,485000.0,NONE,1260,1240,1,7,485000.0,5/19/2014,,2004,3,5,NONE,NO,98103,47.6531,-122.352,NO,NONE,Average,8 Good,98103
8691,4426600125,279000.0,4,2014-11-18,1952,,1,0,0,0,0,0,279000.0,NONE,1520,8055,2,2,279000.0,11/18/2014,,1952,3,4,NONE,,98125,47.7222,-122.305,,NONE,Average,7 Average,98125
8692,1683500140,225000.0,4,2014-12-11,1974,,0,0,0,0,0,0,225000.0,NONE,1750,7245,3,6,225000.0,12/11/2014,,1974,4,4,NONE,,98092,47.3164,-122.196,,NONE,Good,7 Average,98092
8693,7852060370,355000.0,4,2014-08-11,2000,,0,1,0,0,0,0,355000.0,NONE,1590,4242,2,8,355000.0,8/11/2014,,2000,3,4,NONE,NO,98065,47.5309,-121.876,NO,NONE,Average,7 Average,98065
8694,3876200060,382500.0,4,2014-05-02,1967,,0,0,0,0,0,0,382500.0,NONE,1560,8700,3,5,382500.0,5/2/2014,,1967,4,4,NONE,NO,98034,47.7274,-122.181,NO,NONE,Good,7 Average,98034
8695,2571910260,324360.0,5,2014-11-07,1992,,0,1,0,0,0,0,324360.0,NONE,2000,9669,2,8,324360.0,11/7/2014,,1992,4,5,NONE,NO,98022,47.1964,-122.009,NO,NONE,Good,8 Good,98022
8696,8731900640,315000.0,5,2015-03-24,1966,,1,0,0,0,0,0,315000.0,NONE,2380,10450,2,5,315000.0,3/24/2015,,1966,3,5,NONE,NO,98023,47.3143,-122.37,NO,NONE,Average,8 Good,98023
8697,1826049094,426000.0,4,2014-07-16,1951,,0,1,0,0,0,0,426000.0,NONE,2230,11472,1,2,426000.0,7/16/2014,,1951,3,4,NONE,NO,98133,47.7372,-122.35,NO,NONE,Average,7 Average,98133
8698,2345700260,395000.0,5,2015-04-06,2003,,0,1,0,0,0,0,395000.0,NONE,2820,6305,4,8,395000.0,4/6/2015,,2003,3,5,NONE,NO,98003,47.2616,-122.296,NO,NONE,Average,8 Good,98003
8699,3622069050,212644.0,2,2014-11-21,1922,,1,0,0,0,0,0,212644.0,NONE,1570,9650,2,2,212644.0,11/21/2014,,1922,5,2,NONE,NO,98010,47.3531,-121.98200000000001,NO,NONE,Very Good,5 Fair,98010
8700,3342100160,510000.0,5,2014-10-09,1947,,0,1,0,0,0,0,510000.0,AVERAGE,1845,5100,2,10,510000.0,10/9/2014,,1947,5,5,3.0,NO,98056,47.5204,-122.208,NO,AVERAGE,Very Good,8 Good,98056
8701,2422049104,85000.0,3,2014-09-15,1939,,0,0,0,0,0,0,85000.0,NONE,830,9000,1,2,85000.0,9/15/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
8702,2422049104,85000.0,3,2014-09-15,1939,,0,0,0,0,0,0,85000.0,NONE,830,9000,1,2,235000.0,12/30/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
8703,2422049104,85000.0,3,2014-09-15,1939,,0,0,0,0,0,0,235000.0,NONE,830,9000,1,2,85000.0,9/15/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
8704,2422049104,85000.0,3,2014-09-15,1939,,0,0,0,0,0,0,235000.0,NONE,830,9000,1,2,235000.0,12/30/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
8705,2422049104,235000.0,3,2014-12-30,1939,,0,0,0,0,0,0,85000.0,NONE,830,9000,1,2,85000.0,9/15/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
8706,2422049104,235000.0,3,2014-12-30,1939,,0,0,0,0,0,0,85000.0,NONE,830,9000,1,2,235000.0,12/30/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
8707,2422049104,235000.0,3,2014-12-30,1939,,0,0,0,0,0,0,235000.0,NONE,830,9000,1,2,85000.0,9/15/2014,,1939,3,3,NONE,NO,98032,47.3813,-122.243,NO,NONE,Average,6 Low Average,98032
